DT,N00_00,N00_15,N00_30,N00_45,N01_00,N01_15,N01_30,N01_45,N02_00,N02_15,N02_30,N02_45,N03_00,N03_15,N03_30,N03_45,N04_00,N04_15,N04_30,N04_45,N05_00,N05_15,N05_30,N05_45,N06_00,N06_15,N06_30,N06_45,N07_00,N07_15,N07_30,N07_45,N08_00,N08_15,N08_30,N08_45,N09_00,N09_15,N09_30,N09_45,N10_00,N10_15,N10_30,N10_45,N11_00,N11_15,N11_30,N11_45,N12_00,N12_15,N12_30,N12_45,N13_00,N13_15,N13_30,N13_45,N14_00,N14_15,N14_30,N14_45,N15_00,N15_15,N15_30,N15_45,N16_00,N16_15,N16_30,N16_45,N17_00,N17_15,N17_30,N17_45,N18_00,N18_15,N18_30,N18_45,N19_00,N19_15,N19_30,N19_45,N20_00,N20_15,N20_30,N20_45,N21_00,N21_15,N21_30,N21_45,N22_00,N22_15,N22_30,N22_45,N23_00,N23_15,N23_30,N23_45
2014/9/1,9615.69,9528.77,9549.77,9503.8,9327,9333.44,9209.25,9171.78,9112.63,8971.69,8960.89,8946.73,8938.85,8907.5,8896.89,8851.97,8841.63,8812.31,8827.25,8922.18,8892.96,8879.8,8923.09,8959.11,9105.89,9272.08,9568.57,9850.86,10018.8,10168.5,10231.1,10440.9,10604,10769.9,11120.2,11449.6,11390.3,11199.7,11424,11441,11613.1,11832.5,11854.6,11937.3,12049.2,12207.2,12117.5,11797.2,11534.1,11290.6,10985,10898,10756.5,10771.9,10862,10844.4,10957.1,10969.2,11044.8,11146.1,11168,11185.9,11254.3,11324.2,11335.3,11558.2,11635.9,11947.4,12168.6,12408.4,12513.1,12445.7,12069.6,11567.7,11360.2,11189.3,11007.6,10979.3,11160.6,11419,11568.4,11642.4,11540.4,11460.9,11336.4,11137.1,11002.8,10859.4,10615,10348.3,10060.7,9845.26,9904.71,10286.6,10179.7,10067
2014/9/2,9806.56,9574,9568.95,9564.56,9566.13,9395.73,9411.14,9307.47,9321.51,9261.13,9272.17,9149.4,9170.27,9134.39,9125.81,9086.19,9014.38,9023.76,9046.02,9071.52,9128.45,9165.28,9209.37,9353.1,9406.9,9571.12,9901.3,10189,10206.5,10463.6,10583.9,10721.5,10795.5,11104.8,11410.2,11521.2,11514.7,11414.8,11538.7,11662.6,11874.1,12022.7,12123.3,12259.5,12326.8,12324.1,12305.9,12054.3,11747,11544.7,11218.2,10958.4,10862.4,10920,10902.7,10819.4,10830.5,11012.7,11092,11233.2,11183.3,11393.1,11367.4,11413.3,11441.8,11544.3,11656.6,11869.4,11981.6,12282.6,12478.2,12315.3,12033.7,11703.8,11572.5,11365.3,11276.6,11274.5,11381.6,11663.7,11653.8,11671.7,11576.8,11460.7,11321.3,11276.3,11119,10915.4,10697.8,10484.7,10232.8,10078.7,10075.8,10553.6,10434.8,10254
2014/9/3,9985.49,9901.81,9902.59,9930.83,9876.67,9741.95,9718.13,9621.5,9556.07,9521.92,9365.27,9372.13,9267.94,9355.65,9292.72,9195.88,9132.82,9282.55,9273.81,9273.57,9318.25,9212.24,9240.83,9287.5,9340.72,9606.5,9655.1,9895.9,9944.35,10246.6,10411.6,10745.4,10830.1,11041.3,11257.8,11440.5,11472.9,11326.7,11489.2,11527.2,11630.5,11746.3,11980.6,11996,12117.5,12155.8,12017,11798.3,11478.7,11239.8,11044.1,10745.6,10632.4,10721.1,10737.9,10900.2,10857.6,11039.9,11069,11022.5,11111.7,11246.5,11241.5,11351.1,11314.8,11461.5,11692.6,11821.8,12105.8,12359.5,12564.7,12596.2,12060.1,11745.1,11666.2,11584.6,11495.8,11420.6,11529,11905.8,12001.4,11802.1,11660,11493,11384.2,11364.7,11161.2,10946.1,10783.3,10448.5,10202.7,9974.84,10020.6,10451.1,10375.7,10266.5
2014/9/4,10116.9,9905.17,9771.86,9666.92,9614.99,9538.94,9577.24,9544.13,9441.94,9383.61,9446.38,9456.92,9370.42,9368.66,9346.63,9333,9361.65,9303.14,9252.71,9339.44,9360.49,9348.49,9351.97,9471.74,9561.93,9780.15,10024.7,10229.6,10389.4,10624,10703.3,10828.5,11001.1,11283.4,11537.7,11767.1,11614.8,11533.7,11702.4,11845.3,11869.7,12025.2,12113.8,12118.8,12115.2,12243.6,12244.6,12078.2,11706.6,11388.6,11136.6,10878.4,10823.1,10823.3,10822.9,10893.6,11037.4,11087.2,11093.7,11093,11150.3,11188.2,11218.5,11257.1,11128.6,11329.9,11468.8,11672.6,11947.7,12214.9,12294.8,12327.4,12067.1,11685.3,11445.3,11251.9,11195.5,11226.3,11314.9,11642.7,11707.7,11757.6,11616,11545.1,11392.2,11196.8,11116.6,10959,10766.7,10497.6,10300.6,10173.4,10173.5,10654.9,10609.9,10448.9
2014/9/5,10138.4,10055.6,9898.92,9827.93,9596.04,9589.94,9459.11,9419.79,9495.68,9421.59,9394.13,9487.22,9414.92,9379.37,9250.26,9284.67,9283.34,9344.17,9329.94,9137.42,9232.76,9338.98,9265.37,9351.3,9354.82,9529.29,9833.64,10128.9,10330.2,10480.7,10615.9,10664.8,10888.8,11151.2,11399.7,11622.8,11662.8,11472.6,11514.8,11564.5,11686.3,11857.4,12002.8,12095.2,12216.3,12270.2,12226.2,11907,11613.9,11322.8,11094.3,10946.8,10614.9,10613.7,10900.7,10868.7,11120.1,11198.1,11142,11140.6,11198.3,11280.9,11297.5,11430.2,11409.2,11494.3,11798.4,11979.2,12132.4,12333.5,12537.8,12543.3,12259.5,11870.2,11719.9,11525.3,11384.4,11446.3,11527.8,11925.2,11935,11921.7,11799.1,11678.9,11624,11505.4,11222.6,11167.9,10922.6,10746.8,10708.2,10389,10463.9,10778.8,10748.8,10525.7
2014/9/6,10298.8,10176.6,10082.9,10067.9,9959.62,9835.67,9774.48,9712.76,9682.27,9684.49,9594.93,9542.5,9570.58,9599.15,9452.08,9565.35,9480.99,9421.7,9447.49,9488.89,9434.96,9380.11,9403.59,9527.96,9631,9692.94,9882.11,10025.6,10198.9,10416.7,10632.9,10713.3,11036.7,11386,11559.2,11771.4,11666.4,11568.9,11712.3,11842.4,12020.3,12133.1,12149.4,12356.5,12414.1,12581,12499.8,12196.8,11779,11653.3,11396.1,11170.7,11229.6,11273.6,11314.7,11144.9,11379.6,11398.6,11358.2,11389,11385.4,11428.4,11443.2,11598.9,11584.9,11754.8,11981.2,12118.9,12264.1,12575.3,12603.7,12660.4,12231.6,11894.4,11771.5,11633,11567.6,11592.3,11765.5,12015.7,11919.1,11839.4,11707,11618.5,11524.3,11452.1,11271.3,11127.9,10922.3,10777.7,10587.5,10363.3,10321.2,10721.1,10705.9,10397.1
2014/9/7,10197.4,9928.27,10053.9,9904.45,9837.31,9701.66,9601.96,9617.43,9589.92,9537.34,9498.68,9345.75,9316.59,9381.82,9350.92,9361.52,9242.84,9211.32,9217.15,9185.98,9269.2,9312.72,9247.11,9338.06,9377.85,9425.81,9562.49,9760.71,9887.3,10130.2,10221.9,10462.7,10625.6,10815.1,11162.9,11372.6,11288,11236.3,11393,11484.9,11554.8,11679.2,11791.5,11907.2,12023.7,12100.2,11852.8,11592.3,11210.7,11126.5,10895.4,10702.7,10675.6,10712.8,10666.1,10673.4,10716.2,10853.5,10831.4,10933.3,10865.4,10956,11066.1,11056.8,11140.5,11242.6,11407.3,11581.3,11834.2,12113.2,12128.4,12018.3,11752.1,11555.8,11364.7,11121.8,10994.5,11037.4,11236.6,11560.4,11561.5,11556.1,11382,11195.5,11063.8,11042.3,10933.7,10767.2,10589.2,10480,10297,10160.7,10137.6,10518.2,10426.7,10249.4
2014/9/8,10064.1,9827.39,9749.86,9672.42,9537.97,9502.28,9321.86,9286.2,9264.6,9182.93,9084.52,9006.79,9015.71,9142.99,9008.46,8987.64,9006.83,8937.69,9013.18,9012.87,8981.33,9076.47,9112.95,9063.67,9066.72,9198.12,9382.73,9447.99,9541.14,9735.66,9932.05,10081,10078.5,10229.4,10485.3,10754.2,10643.7,10517.3,10744.1,10860.7,10995.2,11101.8,11108.5,11168.5,11300.2,11271.7,11177.2,11021.3,10616.5,10565.8,10363.6,10176.9,10203.1,10070.4,10044.1,10009.2,10089.5,10058.8,10118,10148.1,10186.2,10323.2,10439.4,10534.4,10615.9,10769.1,10931.3,11208,11321.4,11457.5,11272.9,11154.3,10694.3,10412.6,10276.7,10176.4,10030.6,10081.6,10285.3,10591,10692.2,10716.8,10667.5,10558.1,10453.8,10399.1,10166.6,10106.5,9956.05,9747.88,9590.27,9560.61,9569.23,9848.36,9746.58,9684.08
2014/9/9,9294.81,9256.31,9219.26,9139.44,9042.43,8976.55,8896.79,8886,8821.85,8839.64,8779.69,8707.8,8709.86,8648.66,8706.77,8789.82,8686.47,8750.51,8642.33,8661.18,8729.88,8598.58,8705.66,8740.47,8807.53,8957.84,9174.42,9416.35,9478.83,9690.07,10003.5,10159.3,10349.7,10578.4,10940,11110.3,11083.7,11108.8,11172.9,11280.6,11409.9,11649.3,11723.5,11856.6,11923.7,12061.1,12013.2,11868.4,11563.3,11293.6,11033.8,10844,10792,10817.6,10868.6,10790.8,10882.1,10910.6,10980.9,11116.9,11141.3,11262.3,11289.9,11370.9,11299.8,11578.1,11659.2,11833,11998.2,12169.1,12217.9,12238.8,11823.1,11553.4,11405.5,11358.2,11214.9,11219.5,11421.7,11754.3,11813.1,11796,11669.6,11509.6,11480.7,11281.7,11160.6,11012,10850.5,10744.2,10468.2,10176.3,10116.1,10531.3,10561.8,10345.9
2014/9/10,10046.2,10005.3,9917.71,9883.13,9841.87,9859.41,9780.52,9682.08,9476.79,9470.94,9389.19,9359.55,9387.42,9407.06,9391.77,9268.47,9321.46,9369.34,9369.91,9380.02,9441.99,9522.53,9522.61,9551.18,9768.08,9924.31,10100.6,10214.4,10445.5,10576.4,10778.2,10849.7,11082.3,11309.6,11574.2,11816.1,11682.7,11526,11581.7,11794.2,11944,12066.7,12225.1,12404.2,12514.1,12503,12412.1,12193,11789.2,11633.7,11385.9,11141.3,11048.9,10939.5,11025,11151.6,11150.7,11293.3,11328,11399.5,11496.9,11594.5,11564.2,11710.5,11681.4,11833,11961,12133.1,12356.2,12729.5,12822.7,12790.4,12363.1,12130.4,11855.3,11740.4,11624.4,11552.2,11725.3,12020.2,12058.8,12013.1,11917.9,11815.2,11649.6,11601,11520.1,11264.9,11072.4,10864.4,10632.9,10491.9,10433.6,10787.7,10793.9,10645
2014/9/11,10411.8,10356.6,10247.4,10126.4,10158.6,10026,9888.23,9894.4,9884.57,9823,9879.81,9859.18,9789.18,9789.67,9737.14,9701.17,9692.33,9583.54,9581.48,9616.17,9555.65,9617.78,9693.49,9791.63,9833.5,10025.1,10232,10485.6,10619,10883.8,11059.9,11211.8,11268.5,11538.4,11891.2,12025.4,11851.3,11726.4,11826.2,11874.4,11960.8,12035.3,12429,12474.1,12462.7,12607.1,12486.8,14713.5,11866.2,11698.5,11515.4,11266.1,11131,11152.3,11211.4,11274.6,11331.4,11420.8,11534.2,11580.8,11614.8,11564.7,11689.6,11745.8,11671.7,11953.6,12174.4,12237.3,12577.1,12688.7,12921.9,12794.5,12488.3,12238.3,12102.7,11814.7,11772.8,11852.6,12115.8,12258.5,12299.2,12285.2,12138.3,11961.4,11850.5,11729.5,11519.5,11473.7,11171.3,10935.2,10711.7,10644.6,10629.4,10974.4,10862,10667.7
2014/9/12,10534.6,10411,10317.3,10162.6,10117.5,10026.9,9944.31,10114.6,9998.83,9926.96,9865.35,9825.41,9790.88,9745.71,9719.92,9738.68,9691.76,9724.26,9653.53,9677.03,9714.57,9692.39,9828.56,9808.99,9967.24,10204.6,10408.6,10611.7,10862.6,11087.3,11241,11458.7,11448.6,11769,12067.9,12203.3,11962.2,11958.8,12128.3,12188.3,12375.1,12601.3,12593.8,12695.6,12785.5,12838.2,12804.5,12603.3,12102.8,11739.1,11512.9,11486.2,11273.6,11307.9,11427.4,11402.4,11435.7,11528,11574.1,11687.6,11734.3,11691.4,11886.1,11992.7,12068.8,12078.1,12405.9,12599.3,12870.6,13124.4,13275.4,13138.1,12842.3,12441.8,12289.5,11985.1,11959.1,11983.5,12251.5,12548.9,12530.8,12362.1,12196.3,12088.4,12020,11850.1,11658.4,11511.9,11341.9,11040.7,10828.2,10772.3,10737.6,11142.3,11197.8,10851
2014/9/13,10731.6,10586.9,10604.5,10535.9,10432.1,10345.8,10323,10169.8,10072.9,10081.6,10127.1,10062.8,10077.6,10079.8,10019.5,9917.95,9912.37,9838.37,9856.24,9822.41,9880.81,9805.18,9848.38,9876.33,9894.36,9975.34,10228.4,10422.8,10579.3,10887.7,11023.9,11109.6,11368.5,11544,11982.2,12179.3,11994.1,11948.6,12117.8,12335,12373.3,12619.5,12748.3,12858.1,12803.4,12900.8,12825.3,12577,12100.5,11860.9,11703.2,11477.5,11307.9,11357.9,11455.2,11506.8,11458.4,11575.6,11539.7,11672.3,11720.6,11779.9,11891.9,11849.8,11908.7,12154.9,12361.9,12574.9,12801,12940.3,13085.7,13023.1,12593.4,12293.8,12209.8,11961.3,11811.2,11837.3,12119.9,12404.1,12464.4,12352.1,12173.3,12052.7,11889.7,11878.8,11813.1,11642.3,11442.2,11158.6,10977.3,10774.9,10792.8,11137.8,11030,10838.1
2014/9/14,10655.1,10501.3,10371.6,10497.8,10470.6,10303.9,10246.8,10229.8,10130.2,10097.6,10011.9,9994.51,9926.23,9956.93,9948.47,9912.1,9908.3,9846.59,9801.42,9842.64,9762.83,9796.46,9871.83,9928.11,10031.4,10123.6,10176.9,10220.1,10328.9,10617.6,10765.2,11007,11204,11441.2,11790.1,12033,11862.7,11879.9,12122.3,12216.3,12378.3,12559.9,12616.3,12681.7,12852.5,12853.5,12848.5,12595.5,12166.5,11978.2,11700.4,11537.3,11376,11334.1,11516.7,11482.1,11420.6,11605.3,11711.7,11683.4,11609.2,11725.1,11889.1,11825,11956.6,12100.2,12327.2,12495.4,12649.8,12883.4,13081.1,12988.6,12533,12289.1,12130.7,11937.6,11893.2,11958.7,12310.1,12624.6,12612.2,12530.3,12412.4,12339.8,12091.1,11949.5,11881.4,11604,11349.1,11186,10995.9,10784.5,10815.7,11115.3,11054.1,10831.9
2014/9/15,10541.3,10549.4,10489,10439.6,10302.6,10229.7,10104,10121.2,10063.2,10007.2,9947.4,9911.5,9851.7,9868.91,9867.32,9927.43,9794.45,9869.71,9740.76,9743.84,9803.08,9937.43,9918.89,9996.77,10117.8,10196.9,10462.8,10812,10944.8,11029.9,11265.7,11303.5,11566.9,11883,12111.9,12297.9,12163,12122.5,12241.1,12413.8,12528.9,12677.9,12757.5,12964,12983.8,13109,13049.7,12749.3,12409.8,12119.8,11824.1,11636.7,11392.9,11544.2,11458,11465.7,11564.7,11701.8,11657.8,11741.9,11835.7,11752.5,11863.6,11846,11877.4,12093.5,12325.1,12431.4,12620.1,12876.4,12997.1,13106.1,12820.5,12599.4,12298.4,12192.7,12106.1,12253.5,12499.8,12732.1,12662.7,12357.5,12327.4,12164.5,12149.4,12081.8,11904,11705.8,11479.1,11338.6,11067.2,10752.6,10808.3,11148.2,11151.5,11106.5
2014/9/16,10911.2,10679.3,10650.3,10613.3,10454.9,10473,10372,10281.1,10189.2,10091.4,10070.5,9984.82,10030.7,9986.59,10051.3,9947.36,9963.35,9888.23,9825.55,9836.32,9923.66,9774.62,9909.36,9950.17,10068.7,10333.7,10580.5,10735.1,10849.3,11154,11455.4,11579.6,11692.6,11879.2,12263.8,12457.7,12466.3,12235.2,12295.6,12503.2,12604.8,12792.9,12954.5,12966.1,13187.6,13224.7,13223.6,12952.2,12555.9,12280.9,11951.1,11762,11625.3,11623.1,11701.4,11690.1,11769.2,11817.4,11840,11891.9,11955.2,12012.1,12103.8,12053.8,12156.2,12364.9,12483.3,12581,12815.2,13110,13310.9,13385.5,12939.6,12683,12382.4,12264,12259.5,12307.3,12623.3,12827.9,12714.4,12643.4,12439.6,12324.8,12268.5,12200.9,11878.9,11659.9,11616.1,11319.7,11092,10912.4,10875.4,11163.7,11201.1,10987.2
2014/9/17,10737.6,10708.3,10677.4,10556.6,10466.4,10433.1,10276.4,10179.1,10136.2,10101.2,9997.38,9987.78,9870.01,9917.65,9859.27,9819.72,9792.36,9821.53,9797.09,9735.81,9751.77,9781.33,9881.63,9873.3,10015.8,10198.8,10290.3,10571.3,10604.9,10834.5,11002.9,11153.7,11302.4,11535.8,11795.1,12017.5,12015.4,12004.9,12077.9,12261.9,12274.2,12444.4,12522,12576.2,12598.5,12655.5,12423.9,12310.1,11880.2,11641.3,11574.3,11405.9,11095.1,11074.2,11001.9,11022,10990.6,11038.5,11073,11146,11175.6,11229.9,11223,11299.9,11296,11593.7,11852.4,12297.3,12529.1,12783.1,12945.4,12906.5,12560.6,12154.6,11841.5,11643.4,11652.3,11699.7,11774.7,11812.8,11678.7,11524,11496.8,11245.2,11161.7,10984.6,10858.1,10613,10435.7,10102.7,9873.86,9817.19,9783.67,10046.8,9971.67,9870.06
2014/9/18,9668.77,9623.92,9561.48,9531.98,9484.37,9513.02,9542.36,9484.96,9384.38,9339.81,9252.2,9219.19,9292.83,9233.04,9164.43,9268.43,9158.6,9162.97,9135.31,9212.25,9237.41,9192.66,9192.91,9338.86,9518.14,9684.56,9813.14,10024,10192.1,10317,10441.3,10553.1,10686.5,11069.1,11440.8,11721.1,11671.4,11521.7,11682.9,11825.8,11950.1,12049.6,12272.1,12314.9,12350.4,12368.3,12241.9,11988.4,11656.2,11406.4,11077.3,10874.8,10635.9,10690,10635.3,10636.6,10631,10604.3,10713.6,10790.1,10938.1,10864.1,11049.4,11079.3,11045.2,11262.3,11442.2,11713.2,12044.7,12195.3,12319.1,12376.1,12131.9,11689.5,11546.4,11506.9,11404,11486,11759.9,11862.8,11625.6,11424.8,11488.9,11283.7,11182.5,11095.9,10947,10731.1,10522.2,10262.8,10092.6,9866.92,9979.06,10218.4,9998.87,9928.44
2014/9/19,9699.45,9593.09,9425.64,9386.27,9370.03,9295.24,9127.15,9210.82,9247.99,9218.19,9107.23,9005.56,9106.67,9011.47,9035.69,9012.21,8951.5,8946.67,8738.48,8814.91,8860.46,8920.42,8847.29,8995.68,8942.07,9280,9537.03,9885.31,10008.8,10143.7,10365.5,10531.9,10632,10774.7,11071.1,11225.1,11320.8,11154.8,11373.3,11514.9,11524.4,11591.9,11696,11727.5,11795.2,11767.1,11666.4,11463.4,11023.7,10849.1,10599.2,10436.8,10389.5,10377.4,10360.7,10442.6,10504.9,10608,10586.4,10540.2,10574.5,10653.1,10663.2,10661.4,10671,10859.8,11097.3,11363.5,11637.4,11765.8,11945,11955.9,11671.1,11274.6,11168.3,10968.2,11083.6,11125.6,11499.5,11507.9,11334.1,11217.8,11093,10835.2,10797.3,10696.4,10487.5,10390.1,10313.4,10146.6,10032,9829.04,9847.26,10149.2,10027.8,9816.15
2014/9/20,9585.3,9383.33,9413.7,9334.29,9308.43,9353.38,9296.16,9301.95,9213.94,9132.8,9032.44,8997.46,8932.21,8899.61,8867.35,8892.79,8810.94,8816.8,8842.94,8813.71,8830.84,8910.12,8855.16,8927.73,8987.48,9066.59,9194.11,9460.51,9517.18,9794.71,10039.7,10213.6,10414.3,10709.2,10969.7,11229.1,11299.9,11144.2,11149.8,11388,11492.2,11521.3,11620.5,11702,11743.6,11800.2,11767.8,11532.4,11227.8,11013.8,10787,10648.8,10562.8,10548,10493.3,10499.9,10495,10489.9,10656.4,10624.4,10606.6,10772.7,10839.4,10926.6,10945.7,11142.1,11408.9,11561.6,11819.4,12097.9,12148.7,12167.9,11877.2,11529.4,11366.7,11288.6,11290.9,11439.6,11648.6,11555.4,11455.3,11405.9,11294.9,11161.6,11004.7,10782.9,10717.2,10615.1,10408.5,10157.4,10007.2,9806.49,9680.68,10124.2,10021.8,9866.14
2014/9/21,9706.99,9543.33,9415.28,9354.27,9283.28,9214.23,9099.09,9012.87,9001.46,8987.9,8950.33,8835.12,8891.99,8755.8,8639.36,8727.21,8758.63,8656.39,8710.58,8693.76,8709.3,8796.39,8744.03,8780.29,8894.18,8988.75,8998.61,9253.09,9349.96,9645.07,9909.08,10094.7,10294.7,10551.4,10965.1,11207,11242.3,11018.3,11094.9,11346.3,11439.8,11477.5,11506.4,11623.1,11693.1,11720.3,11690.5,11470.2,11251,10848.5,10631.3,10520.8,10375.9,10374.4,10392,10429.5,10374.5,10491.6,10366.7,10516.1,10430.5,10520.9,10587.8,10711.9,10694.3,10965.5,11129.4,11364.1,11597.2,11810,11913.4,11877,11523,11274.8,11088.3,11067.3,11088.7,11330.9,11582.8,11633.6,11526.9,11391.2,11220.8,11242.3,11096.1,10977.5,10811.7,10540.1,10329.5,10097.4,9931.47,9637.95,9562.34,9887.25,9816.72,9650.36
2014/9/22,9453.32,9390.41,9386.31,9251.03,9213.36,9182.22,9012.48,9060.15,8913.83,8804.45,8798.78,8688.4,8746.67,8761.43,8695.42,8516.77,8593.03,8604.12,8627.74,8575.72,8621.15,8629.56,8679.68,8724.28,8901.52,9135.31,9330.61,9642.06,9883.66,10035.9,10183.2,10374.5,10559.9,10768.2,10919.7,11167.1,11073,10956.2,11162.9,11262.8,11457.4,11519.2,11619.5,11693.7,11718.3,11803.3,11831.8,11600.1,11206.6,11005.2,10654.9,10437.8,10385.7,10361.5,10342.9,10418.5,10396.9,10497.6,10624.6,10627.6,10763.3,10852.1,10861.5,10871,10929.8,11139.4,11478.6,11504.5,11851.1,12065.8,12266.9,12299,12047.5,11633.2,11554,11358.6,11420.7,11538.4,11778.3,11780.3,11591.8,11481.6,11355.7,11213.9,11096.1,10970.8,10854.9,10630.3,10393.9,10109.1,9849.66,9723.41,9689.22,10187.7,10048.2,9911.46
2014/9/23,9702.5,9585.99,9540.42,9427.79,9439.38,9357.49,9212.26,9183.58,9103.74,8996.69,8946.03,8975.82,8942.64,8928.82,8881.21,8892.9,8813.26,8769.97,8895.58,8851.19,8771.28,8837.25,8954.7,8960.44,8950.6,9255.69,9473.51,9749.89,9934.22,10169.8,10309.8,10409.2,10535.3,10764.3,10909,11174.8,11108.8,11104.2,11240.4,11282.4,11095.7,11129.5,11413.2,11661.7,11877.9,11928.2,11854.9,11712.5,11343.2,11065,10831.1,10503.3,10414.9,10372.5,10509.1,10432.8,10491.2,10597.5,10725.3,10781.4,10822.8,10762.2,11034.9,11040.9,11116.8,11288.8,11639.7,11902.2,12139.1,12452.4,12535.6,12486.6,12237.7,11889.2,11656,11551.7,11516.2,11535,11652,11654.8,11518.1,11398.8,11334,11229.4,11123.3,11020.9,10861.9,10661.7,10455.3,10268.1,9930.19,9818.59,9853.13,10093.8,9961.9,9887.77
2014/9/24,9797.58,9633.5,9572.59,9491.59,9514.44,9538.31,9385.17,9333.75,9203.42,9216.36,9132.18,9115.2,9049.84,9087.3,9034.24,8991.41,8897.6,9042.2,9002.91,8989.36,9003.39,9063.65,9046.54,9031.61,9100.65,9382.35,9626.42,9919.88,10080.7,10268.5,10394.6,10555.7,10674,10874.1,11193.2,11418.3,11398.7,11297.5,11454,11657.8,11699.6,11826,11966.4,11983.4,12041,12147,12198,11960.7,11578.7,11319.6,10986.8,10753.2,10570.8,10679.3,10627,10625,10611.5,10651.8,10727.7,10750.9,10801.4,10937.9,10920.7,11001.2,11032.6,11243.4,11532.3,11796.9,12067.5,12387.3,12553.2,12675.9,12368,11873.5,11770.4,11616.3,11703.9,11801.8,11916.5,11845,11568,11582.2,11480.6,11339.7,11292.9,11114.7,10951.2,10699.5,10549.5,10178.9,9972.41,9876.67,9946.12,10340.5,10274.8,10093.7
2014/9/25,10023.9,9871.17,9703.09,9621.88,9505.2,9383.39,9428.88,9323.12,9238.79,9184.25,9152.29,9120.65,9175.32,9143.27,9065.08,9048.87,8989.25,8980.89,9049.12,9041.36,9020.34,9012.35,9062.32,9073.15,9130.8,9392.51,9605.22,9888.57,9973.11,10158.2,10450.7,10656.4,10734.5,11071.5,11188.4,11388.3,11361.3,11216.9,11295.5,11419.2,11450.8,11524.3,11682.1,11814.2,11983,12027.1,11970.3,11773.3,11400.2,11112,10923.5,10681.4,10514.4,10419.4,10469.3,10567.9,10474,10640,10665.4,10647.6,10669.9,10795.3,10886.5,10979.3,10970.4,11115.4,11383.3,11534.4,11908.7,12123.1,12351.2,12406.8,12290,11986.3,11616,11466.9,11566.3,11775.1,11973.9,11880.9,11643.8,11521.3,11433.4,11357,11132.5,11070.4,10778.2,10779.1,10514.7,10315.9,10083,9875.81,9886.81,10068,10104.4,10031.1
2014/9/26,9777.31,9593.39,9540.57,9384.78,9400.69,9249.96,9234.15,9168.22,9144.34,9071.95,9049.49,8999.02,8907.36,8891.35,8921.31,8891.94,8907.98,8900.04,8885.43,8962.1,8955.67,8859.89,8883.88,8940.68,9029.77,9398.93,9659.83,9905.8,10084.5,10268.4,10411.7,10496.8,10594.7,10728,11077.5,11115,11071,10814.7,11031.2,11242.1,11010,11090.6,11191.2,11717.5,11742,11781.6,11839.1,11502.8,11099.6,10858.9,10547.4,10439.1,10334.9,10234.4,10326.2,10416.4,10413.7,10520.1,10568.8,10590,10668.8,10794.9,10812.9,10888.6,10897.9,11073.1,11205.6,11527,11584.1,12003.7,12109.8,12137.7,11788.8,11528,11547.1,11412.3,11339.5,11580.6,11825.1,11709.4,11565.2,11545.6,11229.5,11194.4,11170,11127.3,10936.1,10624,10494.7,10360.1,10203.9,9928.04,9975.63,10284,10174.3,9986.34
2014/9/27,9806.09,9542.38,9509.18,9401.29,9334.79,9323.84,9302.08,9137.74,9175.52,9041.99,9030.84,8909.85,8765.5,8714.69,8853.51,8763.79,8830.18,8722.56,8823.36,8813.31,8783.91,8877.4,8899.79,8893.1,8948.09,9129.88,9294.58,9401.67,9536.17,9860.04,10233.2,10382.3,10590.2,10832.5,11082.9,11220.6,11159,11131.5,11263.9,11374.1,11420.4,11419.2,11630.3,11766.9,11976,12029.3,11994.4,11822,11293.1,11072.6,10730.1,10578.8,10521.2,10544.2,10584.5,10655.9,10689.9,10686.4,10791.3,10860.4,11017.2,11002.1,10968.6,11044.9,11026.7,11258.3,11442.9,11652.9,11908.1,12112.6,12247.5,12157.5,11818,11540.7,11356.5,11304.6,11274,11616.6,11813.7,11796.9,11530.9,11483.1,11333.8,11191.3,11103,10916.4,10826.4,10567.5,10389.8,10231,10020,9807.5,9772.59,10148,10138.7,9990.23
2014/9/28,9754.47,9510.19,9507.25,9487.79,9423.2,9367.02,9312.55,9170.96,9182.35,9064.06,9045.47,9021.05,8899.23,9004.93,8916.2,8998.67,8971.27,8891.62,8918.98,8943.06,8888.26,9007.94,9028.12,9071.18,9286.94,9355.45,9660.45,9989.64,10027.9,10309.9,10426.7,10592.7,10684.2,10976.5,11248.1,11365.4,11377,11272.9,11435.8,11463.5,11675.4,11786.2,11875.9,12033.7,12118.6,12243.4,12242.1,11847.9,11416.4,11119.6,10875.3,10653.3,10556.6,10583.8,10666.6,10664,10756.9,10891.7,10965.2,11013.4,11052.1,11053.9,11004.5,11142.6,11061.8,11299.3,11514.5,11745.4,11923,12112.6,12216.8,12284,11987.9,11657.6,11490.5,11428.9,11502.8,11749.3,11992.9,11902.6,11700.5,11515.7,11354,11269.2,11110.5,11030,10861.6,10731.9,10382.9,10123,10008.5,9737.02,9811.28,10130.8,10004,9859.9
